Index,EAL,Gender,MedicalFlag,PPIndicator,SafeGuarding,SENIndicator,DistanceKm,LatePercentage,PresentIncludingLatePercentage,AbsencePercentage,StartedLate,Positive,Negative,FIXD,PERM,monthborn,DfE main .1,Achieve_Target
12624,False,F,False,False,False,False,2,0.66,98.68,1.32,False,0,0,0,0,6,WBRI,False
12625,False,M,True,True,False,True,1,0.66,84.21,15.79,False,0,0,0,0,3,WBRI,False
13280,False,M,False,False,False,False,0,0.66,80.92,19.08,True,0,0,0,0,2,WBRI,False
13515,False,F,False,False,False,True,1,0.66,44.08,55.92,True,0,0,0,0,10,WBRI,False
13638,False,F,False,True,False,False,2,0.66,81.58,18.42,True,0,0,0,0,5,WBRI,True
14692,False,F,False,False,False,False,1,0.66,84.21,15.79,True,0,0,0,0,11,WBRI,False
14744,False,M,True,True,False,True,15,0.66,88.08,11.92,True,0,0,0,0,7,WBRI,False
16491,False,F,False,False,False,False,2,0.66,98.68,1.32,False,0,0,0,0,12,WBRI,False
16601,False,M,True,True,False,False,2,0.66,92.11,7.89,False,0,0,0,0,9,WBRI,False
16609,False,M,True,True,False,True,1,0.66,85.53,14.47,False,0,0,0,0,2,WBRI,True
16611,False,M,False,False,False,False,1,0.66,100,0,False,0,0,0,0,4,WBRI,True
16613,False,F,False,False,False,False,1,0.66,99.34,0.66,False,0,0,0,0,3,WBRI,True
16614,False,M,True,False,False,False,1,0.66,97.37,2.63,False,0,0,0,0,5,WBRI,False
16616,False,F,True,True,False,True,0,0.66,90.79,9.21,False,0,0,0,0,6,WBRI,False
16643,False,M,True,False,False,False,1,0.66,100,0,False,0,0,0,0,5,WBRI,True
16645,False,M,False,False,False,False,1,0.66,93.42,6.58,False,0,0,0,0,3,WBRI,False
16646,False,F,False,True,True,False,2,0.66,44.08,55.92,False,0,0,0,0,9,WBRI,True
16667,False,M,True,True,False,False,1,0.66,72.37,27.63,False,0,0,0,0,7,WBRI,False
16672,False,F,False,False,False,False,0,0.66,93.42,6.58,False,0,0,0,0,8,WBRI,True
16674,False,M,False,False,False,False,6,0.66,100,0,False,0,0,0,0,11,WBRI,True
16676,False,F,False,False,False,False,1,0.66,98.03,1.97,False,0,0,0,0,6,WBRI,True
16696,False,M,True,False,False,False,1,0.66,94.08,5.92,False,0,0,0,0,5,WBRI,True
16701,False,F,False,False,False,True,5,0.66,96.05,3.95,False,0,0,0,0,8,WBRI,False
16709,False,M,True,False,False,True,3,0.66,99.34,0.66,False,0,0,0,0,6,WBRI,True
16713,False,F,False,False,False,False,0,0.66,97.37,2.63,False,0,0,0,0,3,WBRI,False
16736,False,M,False,True,False,False,1,0.66,84.87,15.13,False,0,0,0,0,4,WBRI,False
16997,False,F,False,False,False,True,1,0.66,100,0,True,0,0,0,0,8,WBRI,True
17005,False,F,True,False,False,False,2,0.66,100,0,False,0,0,0,0,1,WBRI,True
17019,False,F,False,False,False,False,8,0.66,100,0,False,0,0,0,0,5,WBRI,True
17025,False,F,False,False,False,False,1,0.66,98.68,1.32,False,0,0,0,0,10,WBRI,True
17031,False,F,False,False,False,False,5,0.66,97.37,2.63,False,0,0,0,0,8,WBRI,True
17034,False,M,False,False,False,False,1,0.66,82.24,17.76,False,0,0,0,0,11,WBRI,True
17049,False,M,False,False,False,False,1,0.66,100,0,False,0,0,0,0,8,WBRI,True
17078,False,M,False,False,False,False,4,0.66,100,0,False,0,0,0,0,3,WBRI,True
17079,False,M,True,True,False,True,8,0.66,95.39,4.61,False,0,0,0,0,11,WBRI,False
17082,False,F,False,True,False,False,7,0.66,97.37,2.63,False,0,0,0,0,4,WBRI,False
17083,False,M,True,False,False,False,1,0.66,100,0,False,0,0,0,0,11,WBRI,True
17104,False,M,True,False,False,False,1,0.66,98.68,1.32,False,0,0,0,0,6,WBRI,True
17333,False,M,False,False,False,False,1,0.66,98.68,1.32,False,0,0,0,0,11,WBRI,False
17340,False,M,False,False,False,False,1,0.66,84.21,15.79,False,0,0,0,0,5,WBRI,False
17346,False,F,False,True,False,False,0,0.66,85.53,14.47,False,0,0,0,0,12,WBRI,False
17393,False,M,False,False,False,False,2,0.66,98.68,1.32,False,0,0,0,0,6,WBRI,True
17409,False,F,True,False,False,False,0,0.66,92.76,7.24,False,0,0,0,0,2,WBRI,True
17413,False,M,True,False,False,False,5,0.66,86.84,13.16,True,0,0,0,0,8,WBRI,False
17534,False,F,False,False,False,True,6,0.66,90.13,9.87,True,0,0,0,0,10,WBRI,True
18447,True,F,False,False,False,False,2,0.66,86.18,13.82,False,0,0,0,0,8,AIND,True
18538,False,F,False,False,False,False,3,0.66,98.03,1.97,False,0,0,0,0,5,AIND,False
18539,False,M,False,True,False,False,4,0.66,97.37,2.63,False,0,0,0,0,2,AIND,False
18749,False,F,False,True,False,False,1,0.66,100,0,False,0,0,0,0,8,MWBA,True
18772,False,F,False,False,False,False,1,0.66,75,25,True,0,0,0,0,8,MWBA,True
18829,False,F,False,True,False,False,1,0.66,98.68,1.32,False,0,0,0,0,10,MWBA,True
19147,False,F,True,False,False,False,1,0.66,94.74,5.26,True,0,0,0,0,3,NOBT,False
19150,False,F,False,False,False,False,1,0.66,86.84,13.16,False,0,0,0,0,9,NOBT,False
19538,True,M,False,False,False,False,0,0.66,98.03,1.97,False,0,0,0,0,5,WOTH,False
20001,True,F,False,False,False,False,1,0.66,100,0,True,0,0,0,0,9,WOTH,True
20182,True,M,False,False,False,False,1,0.66,95.39,4.61,False,0,0,0,0,10,WOTH,False
20286,True,F,True,False,False,False,0,0.66,82.24,17.76,False,0,0,0,0,10,ABAN,False
20413,True,M,False,False,False,False,1,0.66,85.53,14.47,False,0,0,0,0,1,ABAN,True
21282,False,F,False,True,False,False,4,0.66,98.68,1.32,True,0,0,0,0,7,MOTH,False
22911,True,M,True,False,False,False,1,0.66,94.74,5.26,False,0,0,0,0,3,MOTH,True
23183,False,M,False,True,False,False,1,0.66,98.68,1.32,False,0,0,0,0,12,MWBC,False
23197,False,F,True,False,False,False,0,0.66,96.05,3.95,True,0,0,0,0,6,MWBC,True
23200,False,F,True,True,False,False,0,0.66,94.74,5.26,False,0,0,0,0,1,MWBC,True
23889,False,M,True,True,False,False,1,0.66,99.34,0.66,True,0,0,0,0,4,BCRB,True
24013,False,F,False,True,False,False,1,0.66,95.36,4.64,True,0,0,0,0,8,BCRB,False
24201,True,F,True,False,False,False,1,0.66,100,0,False,0,0,0,0,3,BAFR,True
24400,True,M,False,True,False,True,0,0.66,100,0,False,0,0,0,0,10,BAFR,True
24413,True,M,False,False,False,False,3,0.66,94.7,5.3,True,0,0,0,0,6,BAFR,True
24417,True,M,False,True,False,False,1,0.66,95.39,4.61,False,0,0,0,0,5,BAFR,True
24640,True,F,False,False,False,False,1,0.66,88.08,11.92,True,0,0,0,0,6,BAFR,True
24819,True,M,False,True,False,False,1,0.66,92.11,7.89,False,0,0,0,0,9,WOTH,True
24863,True,M,False,True,False,False,3,0.66,97.37,2.63,False,0,0,0,0,12,WOTH,False
24914,True,M,False,False,False,False,5,0.66,98.68,1.32,False,0,1,0,0,5,WOTH,False
25074,True,F,False,False,False,False,0,0.66,98.68,1.32,True,0,0,0,0,3,REFU,False
25642,True,F,True,False,False,False,1,0.66,98.68,1.32,False,0,0,0,0,10,WOTH,False
25643,True,F,False,True,False,False,2,0.66,100,0,False,0,0,0,0,8,WOTH,True
25761,True,M,False,True,False,False,0,0.66,98.68,1.32,False,0,0,0,0,6,WOTH,True
26214,True,F,False,True,False,False,2,0.66,98.68,1.32,False,0,0,0,0,3,BOTH,False
26244,True,F,False,False,False,False,0,0.66,98.68,1.32,True,0,0,0,0,3,BOTH,True
26867,False,M,False,True,False,False,0,0.66,100,0,False,0,0,0,0,7,MWAS,True
27079,False,M,True,False,False,False,1,0.66,100,0,False,0,0,0,0,12,MWAS,True
27196,False,F,False,False,False,False,2,0.66,96.05,3.95,False,0,0,0,0,8,AOTH,True
19,False,F,False,False,False,False,0,0.67,100,0,False,0,0,0,0,6,WBRI,True
20,False,F,False,False,False,False,0,0.67,98.67,1.33,False,0,0,0,0,1,WBRI,False
40,False,F,False,False,False,False,3,0.67,90.67,9.33,False,0,0,0,0,9,WBRI,False
272,False,F,False,False,False,False,0,0.67,100,0,False,0,0,0,0,3,WBRI,True
278,False,M,False,False,False,False,1,0.67,98.67,1.33,False,0,0,0,0,5,WBRI,False
290,False,M,False,False,False,False,5,0.67,100,0,False,0,0,0,0,10,WBRI,True
294,False,F,False,False,False,False,3,0.67,98,2,False,0,0,0,0,5,WBRI,False
297,False,F,False,True,False,False,1,0.67,94.67,5.33,False,0,0,0,0,3,WBRI,True
506,False,M,False,False,False,False,0,0.67,98.67,1.33,True,0,0,0,0,2,WBRI,False
619,False,M,False,False,False,False,1,0.67,97.33,2.67,True,0,0,0,0,6,WBRI,False
620,False,M,False,False,False,True,0,0.67,92.67,7.33,True,0,0,0,0,2,WBRI,True
630,False,M,True,False,False,False,1,0.67,100,0,True,0,0,0,0,10,WBRI,True
638,False,M,False,False,False,False,1,0.67,96,4,True,0,0,0,0,3,WBRI,False
777,False,F,False,False,False,False,2,0.67,97.33,2.67,True,0,0,0,0,6,WBRI,False
785,False,M,False,False,False,False,0,0.67,93.33,6.67,False,0,0,0,0,4,WBRI,False
789,False,F,False,False,False,True,2,0.67,98.67,1.33,False,0,0,0,0,1,WBRI,False
796,False,M,False,False,False,False,3,0.67,98.67,1.33,False,0,0,0,0,10,WBRI,True
799,False,F,False,False,False,False,0,0.67,100,0,False,0,0,0,0,4,WBRI,True
809,False,F,False,False,False,False,2,0.67,97.33,2.67,False,0,0,0,0,11,WBRI,False
813,False,M,False,False,False,False,1,0.67,98,2,False,0,0,0,0,5,WBRI,True
1028,False,F,False,False,False,False,8,0.67,97.33,2.67,True,0,0,0,0,9,WBRI,False
1139,False,M,False,False,False,False,1,0.67,98.67,1.33,True,0,1,0,0,9,WBRI,True
1142,False,F,False,False,False,False,4,0.67,86.67,13.33,False,0,0,0,0,12,WBRI,False
1260,False,F,False,False,False,False,1,0.67,94.67,5.33,True,0,0,0,0,12,WBRI,True
1261,False,F,False,False,False,False,1,0.67,100,0,False,0,0,0,0,4,WBRI,True
1265,False,F,False,False,False,False,0,0.67,94.67,5.33,False,0,0,0,0,3,WBRI,False
1276,False,M,False,False,False,False,2,0.67,46,54,False,0,0,0,0,5,WBRI,True
1615,False,F,False,True,False,False,1,0.67,77.33,22.67,False,0,0,0,0,9,WBRI,False
1623,False,F,False,False,False,False,1,0.67,85.33,14.67,False,0,0,0,0,4,WBRI,False
1630,False,F,False,False,False,False,0,0.67,100,0,False,0,0,0,0,3,WBRI,True
1634,False,M,False,False,False,True,1,0.67,96,4,False,0,4,0,0,8,WBRI,False
1635,False,F,False,True,False,False,0,0.67,84.67,15.33,True,0,0,0,0,5,WBRI,False
1779,False,F,False,False,False,True,1,0.67,94.67,5.33,False,0,0,0,0,5,WBRI,True
1787,False,F,True,True,False,True,2,0.67,100,0,False,0,0,0,0,3,WBRI,True
1809,False,F,False,False,False,False,1,0.67,96,4,False,0,0,0,0,4,WBRI,False
1816,False,M,False,False,False,False,0,0.67,97.33,2.67,False,0,0,0,0,8,WBRI,True
2128,False,F,True,False,False,True,1,0.67,100,0,True,0,0,0,0,11,WBRI,True
2139,False,M,True,False,False,False,1,0.67,100,0,True,0,0,0,0,5,WBRI,True
2141,False,M,False,False,False,False,10,0.67,97.33,2.67,True,0,0,0,0,7,WBRI,True
2144,False,M,True,False,False,False,0,0.67,96,4,True,0,0,0,0,4,WBRI,False
2147,False,F,True,False,False,False,0,0.67,87.33,12.67,True,0,0,0,0,9,WBRI,True
2157,False,M,False,False,False,False,1,0.67,97.33,2.67,True,0,0,0,0,3,WBRI,False
2295,False,M,False,False,False,False,1,0.67,97.33,2.67,True,0,0,0,0,9,WBRI,False
2300,False,M,False,False,False,False,0,0.67,96,4,False,0,0,0,0,5,WBRI,False
2303,False,F,False,False,False,False,10,0.67,96.67,3.33,False,0,0,0,0,2,WBRI,False
2316,False,F,False,False,False,False,0,0.67,100,0,False,0,0,0,0,11,WBRI,True
2326,False,F,False,True,False,False,0,0.67,100,0,True,0,0,0,0,5,WBRI,True
2330,False,M,False,False,False,False,1,0.67,98.67,1.33,False,0,0,0,0,7,WBRI,False
2333,False,M,False,False,False,False,2,0.67,99.33,0.67,False,0,0,0,0,11,WBRI,False
2339,False,F,False,False,False,False,2,0.67,94.67,5.33,False,0,0,0,0,11,WBRI,True
2423,False,M,True,False,False,True,3,0.67,100,0,False,0,0,0,0,8,WBRI,True
2624,False,F,True,False,False,False,0,0.67,94,6,True,0,0,0,0,12,WBRI,True
2627,False,M,False,False,False,True,1,0.67,82.67,17.33,True,0,0,0,0,5,WBRI,True
2632,False,M,False,True,False,False,2,0.67,96,4,True,0,0,0,0,2,WBRI,True
2633,False,M,False,True,False,False,2,0.67,97.33,2.67,True,0,0,0,0,2,WBRI,True
2637,False,F,True,False,False,False,0,0.67,98.67,1.33,True,0,0,0,0,11,WBRI,False
2648,False,M,False,False,False,False,1,0.67,100,0,True,0,0,0,0,9,WBRI,True
8379,False,F,False,True,False,False,1,0.67,22,78,True,0,0,0,0,9,WBRI,False
8511,False,M,False,False,False,False,2,0.67,97.33,2.67,False,0,0,0,0,9,WBRI,True
8514,False,M,True,False,False,True,2,0.67,88,12,False,0,0,0,0,1,WBRI,True
8519,False,F,False,False,False,False,7,0.67,88.67,11.33,False,0,0,0,0,3,WBRI,True
8527,False,F,False,False,False,False,1,0.67,94.67,5.33,False,0,0,0,0,11,WBRI,False
8535,False,M,True,False,False,False,1,0.67,98,2,False,0,0,0,0,10,WBRI,False
8541,False,F,False,False,False,False,1,0.67,96,4,False,0,0,0,0,3,WBRI,False
8545,False,F,True,False,False,False,3,0.67,97.33,2.67,False,0,0,0,0,3,WBRI,True
8555,False,M,False,False,False,False,3,0.67,92,8,False,0,0,0,0,9,WBRI,True
8582,False,M,True,False,False,False,1,0.67,95.33,4.67,False,0,0,0,0,12,WBRI,False
8586,False,M,False,False,False,False,2,0.67,91.33,8.67,False,0,0,0,0,8,WBRI,True
8589,False,F,False,False,False,False,2,0.67,100,0,False,0,0,0,0,2,WBRI,True
8593,False,M,True,False,False,False,1,0.67,97.33,2.67,False,0,0,0,0,3,WBRI,False
8605,False,F,True,True,False,False,2,0.67,89.33,10.67,False,0,0,0,0,12,WBRI,False
8606,False,M,False,True,False,False,2,0.67,95.33,4.67,False,0,0,0,0,7,WBRI,True
8610,False,M,False,False,False,False,2,0.67,93.33,6.67,False,0,0,0,0,6,WBRI,True
8615,False,M,False,False,False,True,2,0.67,97.33,2.67,False,0,0,0,0,3,WBRI,True
8616,False,M,False,False,False,False,1,0.67,98,2,False,0,0,0,0,12,WBRI,False
8618,False,M,False,False,False,False,6,0.67,92.67,7.33,False,0,0,0,0,1,WBRI,False
8628,False,M,False,True,False,False,2,0.67,100,0,False,0,0,0,0,2,WBRI,True
8635,False,M,False,False,False,True,6,0.67,89.33,10.67,False,0,0,0,0,5,WBRI,True
8638,False,F,False,False,False,False,1,0.67,98.67,1.33,False,0,0,0,0,12,WBRI,True
8655,False,M,True,False,False,False,1,0.67,94.67,5.33,False,0,0,0,0,5,WBRI,True
8660,False,M,True,False,False,False,2,0.67,94.67,5.33,False,0,0,0,0,6,WBRI,False
8667,False,M,False,False,False,False,2,0.67,98.67,1.33,False,0,0,0,0,2,WBRI,True
8669,False,F,False,False,False,False,3,0.67,97.33,2.67,False,0,0,0,0,1,WBRI,False
8915,False,M,False,False,False,False,1,0.67,100,0,False,0,0,0,0,8,WBRI,True
8938,False,M,False,False,False,False,2,0.67,98.66,1.34,False,0,0,0,0,7,WBRI,True
8961,False,F,False,False,False,False,1,0.67,95.97,4.03,False,0,0,0,0,5,WBRI,True
9010,True,F,False,False,False,False,0,0.67,97.32,2.68,False,0,0,0,0,5,WBRI,False
9708,False,M,False,True,False,True,1,0.67,95.3,4.7,False,0,0,0,0,6,WBRI,True
10295,False,M,False,False,False,False,5,0.67,89.33,10.67,False,0,0,0,0,10,WBRI,True
10300,False,F,False,False,False,False,1,0.67,94.67,5.33,False,0,0,0,0,3,WBRI,False
10317,False,M,False,False,False,False,2,0.67,100,0,False,0,0,0,0,10,WBRI,True
10834,False,M,True,False,False,False,0,0.67,90,10,False,0,0,0,0,1,WBRI,False
10840,False,F,False,False,False,False,1,0.67,94.67,5.33,False,0,0,0,0,11,WBRI,True
10844,False,F,False,False,False,False,1,0.67,92,8,False,0,0,0,0,7,WBRI,True
10868,False,M,False,False,False,False,1,0.67,97.33,2.67,False,0,0,0,0,1,WBRI,True
10872,False,F,False,False,False,False,0,0.67,82.67,17.33,False,0,0,0,0,11,WBRI,False
10879,False,M,False,False,False,False,3,0.67,90.67,9.33,False,0,0,0,0,8,WBRI,False
14318,False,M,True,True,False,False,1,0.67,100,0,False,0,0,0,0,2,WBRI,True
14507,False,F,True,False,False,False,6,0.67,94,6,True,0,0,0,0,11,WBRI,True
14508,False,M,True,False,False,False,1,0.67,98,2,False,0,0,0,0,5,WBRI,True
14511,False,M,False,False,False,True,2,0.67,92,8,False,0,0,0,0,4,WBRI,False
14557,False,M,False,False,False,False,1,0.67,91.28,8.72,False,0,0,0,0,7,WBRI,False
14563,False,F,False,False,False,False,4,0.67,92.62,7.38,True,0,0,0,0,2,WBRI,True
14729,False,M,False,False,False,False,3,0.67,86.58,13.42,True,0,0,0,0,5,WBRI,False
14791,False,M,False,False,False,True,1,0.67,100,0,True,0,0,0,0,4,WBRI,True
15150,False,M,False,False,False,True,6,0.67,96.67,3.33,False,0,0,0,0,5,WBRI,False
16544,False,M,False,True,False,False,0,0.67,95.33,4.67,False,0,0,0,0,6,WBRI,True
16554,False,F,True,False,False,False,1,0.67,96,4,False,0,0,0,0,12,WBRI,False
16557,False,F,False,True,False,False,1,0.67,96,4,True,0,0,0,0,5,WBRI,False
17360,False,M,False,True,False,False,2,0.67,84.56,15.44,False,0,0,0,0,1,WBRI,False
18443,True,F,True,False,False,False,7,0.67,100,0,True,0,0,0,0,12,AIND,True
18508,False,M,True,True,False,False,1,0.67,93.33,6.67,False,0,0,0,0,7,AIND,True
18513,False,M,False,False,False,False,1,0.67,97.33,2.67,False,0,0,0,0,7,AIND,True
18521,True,F,False,False,False,False,2,0.67,94.67,5.33,False,0,0,0,0,8,AIND,True
18572,False,F,False,False,False,False,2,0.67,100,0,False,0,0,0,0,2,AIND,True
18657,False,M,False,False,False,False,1,0.67,98.67,1.33,True,0,0,0,0,4,MWBA,True
19483,False,M,False,False,False,False,1,0.67,100,0,True,0,0,0,0,8,NOBT,True
20378,True,F,True,False,False,False,1,0.67,95.33,4.67,False,0,0,0,0,11,ABAN,False
20802,True,F,False,False,False,False,0,0.67,97.33,2.67,True,0,0,0,0,7,OOTH,True
20985,True,F,False,False,False,False,3,0.67,96.67,3.33,False,0,0,0,0,12,WOTH,False
21451,True,M,False,False,False,False,4,0.67,92,8,True,0,0,0,0,5,CHNE,False
21813,False,M,False,False,False,False,12,0.67,98.67,1.33,False,0,0,0,0,7,BAFR,True
22863,True,M,False,True,False,False,2,0.67,98.67,1.33,False,0,0,0,0,2,APKN,True
22913,True,M,False,True,False,False,0,0.67,87.33,12.67,True,0,0,0,0,3,MOTH,True
22914,True,F,False,True,False,False,2,0.67,85.33,14.67,False,0,0,0,0,2,MOTH,True
23007,True,F,False,True,False,False,2,0.67,100,0,False,0,0,0,0,5,BAFR,True
23454,False,F,False,True,False,False,2,0.67,95.3,4.7,False,0,0,0,0,12,MWBC,False
23627,False,F,False,True,False,False,2,0.67,100,0,False,0,0,0,0,12,MWBC,True
24010,False,M,True,False,False,False,1,0.67,93.96,6.04,True,0,0,0,0,11,BCRB,False
24281,True,M,False,True,False,False,2,0.67,98.67,1.33,False,0,0,0,0,3,BAFR,True
24401,True,F,False,True,False,False,1,0.67,100,0,False,0,0,0,0,1,BAFR,True
24419,True,F,False,True,False,False,1,0.67,96,4,False,0,0,0,0,3,BAFR,False
24877,True,F,False,False,False,False,0,0.67,93.96,6.04,True,0,0,0,0,2,WOTH,False
25039,True,M,False,False,False,False,1,0.67,89.26,10.74,True,0,0,0,0,7,WOTH,False
25134,False,M,False,False,False,False,0,0.67,100,0,False,0,0,0,0,9,REFU,True
25286,True,M,False,False,False,False,2,0.67,100,0,False,0,0,0,0,1,AOTH,True
25738,True,M,False,False,False,False,0,0.67,100,0,False,0,0,0,0,12,WOTH,True
25775,True,F,False,False,False,False,3,0.67,98.67,1.33,False,0,0,0,0,8,WOTH,True
25776,True,F,False,False,False,False,6,0.67,72.48,27.52,False,0,0,0,0,8,WOTH,False
25780,True,F,False,False,False,True,3,0.67,88.67,11.33,False,0,0,0,0,3,WOTH,True
25782,True,M,False,False,False,True,3,0.67,96,4,True,0,0,0,0,5,WOTH,True
25784,True,F,False,False,False,False,5,0.67,100,0,True,0,0,0,0,3,WOTH,True
25889,True,F,False,True,False,False,1,0.67,96,4,True,0,0,0,0,6,WOTH,True
26152,True,M,False,False,False,False,1,0.67,100,0,True,0,0,0,0,1,MOTH,True
26602,False,F,False,False,False,False,4,0.67,100,0,True,0,0,0,0,3,BAFR,True
26802,True,F,False,True,False,False,3,0.67,98.67,1.33,True,0,0,0,0,2,OOTH,True
26849,False,M,False,False,False,False,3,0.67,96,4,False,0,0,0,0,1,MWAS,True
26931,False,M,False,False,False,False,2,0.67,93.33,6.67,False,0,0,0,0,4,MWAS,False
27021,True,F,False,False,False,False,4,0.67,100,0,False,0,0,0,0,5,BOTH,True
27220,False,M,True,True,False,False,1,0.67,90.67,9.33,False,0,0,0,0,12,WIRI,False
27282,True,F,False,False,False,False,1,0.67,98.67,1.33,False,0,0,0,0,12,WOTH,True
27532,True,M,False,True,False,False,6,0.67,98,2,True,0,0,0,0,7,AOTH,False
19342,True,M,False,True,False,False,3,0.68,95.89,4.11,False,0,1,6,0,10,NOBT,True
3469,False,F,False,False,False,False,2,0.68,100,0,False,0,0,0,0,6,WBRI,True
6208,False,M,True,False,False,True,3,0.68,90.54,9.46,False,0,0,0,0,6,WBRI,True
7551,False,F,False,True,False,False,3,0.68,89.86,10.14,False,0,0,0,0,8,WBRI,False
7573,False,F,False,False,False,False,1,0.68,97.97,2.03,False,0,0,0,0,2,WBRI,True
7591,False,F,True,False,False,False,2,0.68,98.65,1.35,False,0,0,0,0,4,WBRI,True
7594,False,M,False,False,False,False,2,0.68,98.65,1.35,False,0,0,0,0,8,WBRI,True
7597,False,M,False,False,False,False,1,0.68,87.84,12.16,False,0,0,0,0,5,WBRI,True
7605,False,F,False,False,False,False,0,0.68,97.3,2.7,False,0,0,0,0,5,WBRI,True
7607,False,F,False,True,False,True,1,0.68,90.54,9.46,False,0,0,0,0,7,WBRI,True
7610,False,M,True,False,False,False,3,0.68,66.22,33.78,False,0,0,0,0,9,WBRI,False
7649,False,M,True,False,False,False,1,0.68,97.3,2.7,False,0,0,0,0,5,WBRI,False
7658,False,F,True,False,False,True,2,0.68,95.95,4.05,False,0,0,0,0,4,WBRI,False
7668,False,M,True,True,False,False,3,0.68,94.59,5.41,False,0,0,0,0,3,WBRI,True
7674,False,F,False,False,False,False,2,0.68,100,0,False,0,0,0,0,6,WBRI,True
7677,False,M,True,False,False,False,2,0.68,94.59,5.41,False,0,0,0,0,5,WBRI,True
7684,False,F,True,False,False,True,2,0.68,96.62,3.38,False,0,0,0,0,3,WBRI,False
7697,False,F,False,False,False,True,2,0.68,95.27,4.73,False,0,0,0,0,3,WBRI,True
7699,False,M,True,False,False,False,3,0.68,96.62,3.38,False,0,0,0,0,9,WBRI,False
7715,False,M,True,False,False,True,0,0.68,91.89,8.11,False,0,0,0,0,11,WBRI,True
8906,False,F,False,False,False,False,2,0.68,95.21,4.79,False,0,0,0,0,5,WBRI,True
8909,False,M,False,False,False,False,0,0.68,97.28,2.72,False,0,0,0,0,2,WBRI,False
8919,False,M,False,True,False,False,6,0.68,87.76,12.24,False,0,0,0,0,12,WBRI,True
8925,False,F,False,False,False,False,4,0.68,98.64,1.36,False,0,0,0,0,6,WBRI,False
8936,False,M,False,False,False,True,12,0.68,100,0,False,0,0,0,0,7,WBRI,True
8940,False,F,False,False,False,False,0,0.68,95.89,4.11,False,0,0,0,0,1,WBRI,True
8941,False,M,False,False,False,False,1,0.68,100,0,False,0,0,0,0,11,WBRI,True
8953,False,F,False,True,False,False,5,0.68,97.26,2.74,False,0,0,0,0,1,WBRI,False
8956,False,F,False,False,False,False,5,0.68,97.96,2.04,False,0,0,0,0,5,WBRI,False
8959,False,M,False,False,False,False,1,0.68,97.96,2.04,False,0,0,0,0,11,WBRI,True
8964,False,M,False,False,False,False,0,0.68,100,0,False,0,0,0,0,1,WBRI,True
8966,False,M,False,False,False,False,1,0.68,100,0,True,0,0,0,0,10,WBRI,True
8970,False,F,False,False,False,False,1,0.68,100,0,False,0,0,0,0,12,WBRI,True
8971,False,M,False,False,False,False,1,0.68,100,0,False,0,0,0,0,9,WBRI,True
8973,False,F,False,False,False,False,1,0.68,97.96,2.04,False,0,0,0,0,5,WBRI,False
8974,False,F,False,False,False,False,10,0.68,97.28,2.72,False,0,0,0,0,2,WBRI,False
8975,False,M,False,False,False,False,1,0.68,98.64,1.36,False,0,0,0,0,9,WBRI,True
8989,False,M,False,False,False,False,1,0.68,93.88,6.12,False,0,0,0,0,1,WBRI,True
8998,False,M,False,False,False,False,9,0.68,99.32,0.68,False,0,0,0,0,1,WBRI,True
9003,False,F,False,False,False,False,2,0.68,96.6,3.4,False,0,0,0,0,4,WBRI,False
9013,False,F,False,False,False,False,0,0.68,98.64,1.36,False,0,0,0,0,4,WBRI,False
9018,False,M,False,False,False,False,3,0.68,100,0,False,0,0,0,0,9,WBRI,True
9021,False,F,False,False,False,True,0,0.68,87.76,12.24,False,0,0,0,0,3,WBRI,False
9028,False,M,False,False,False,False,9,0.68,91.78,8.22,False,0,0,0,0,12,WBRI,True
9038,False,M,False,True,False,False,4,0.68,89.8,10.2,False,0,0,0,0,4,WBRI,True
9042,False,F,False,False,False,False,7,0.68,89.8,10.2,False,0,0,0,0,10,WBRI,False
9728,False,F,False,False,False,False,7,0.68,97.3,2.7,True,0,0,0,0,7,WBRI,False
10386,False,F,False,True,False,False,6,0.68,93.88,6.12,True,0,0,0,0,10,WBRI,True
13863,False,M,False,False,False,False,2,0.68,93.2,6.8,False,0,0,0,0,11,WBRI,True
13909,False,F,False,False,False,False,1,0.68,97.26,2.74,False,0,0,0,0,10,WBRI,False
14538,False,M,False,False,False,False,2,0.68,96.62,3.38,False,0,0,0,0,4,WBRI,False
14554,False,F,False,False,False,False,1,0.68,88.44,11.56,False,0,0,0,0,11,WBRI,False
14556,False,M,False,False,False,False,0,0.68,98.65,1.35,False,0,0,0,0,4,WBRI,True
14569,False,M,False,False,False,False,8,0.68,93.88,6.12,False,0,0,0,0,9,WBRI,True
14570,False,M,False,False,False,False,8,0.68,100,0,True,0,0,0,0,2,WBRI,True
17270,False,M,False,False,False,False,1,0.68,95.95,4.05,False,0,0,0,0,9,WBRI,False
17273,False,F,False,False,False,False,1,0.68,100,0,False,0,0,0,0,9,WBRI,True
17276,False,M,False,False,False,False,2,0.68,100,0,False,0,0,0,0,6,WBRI,True
17281,False,M,False,False,False,False,1,0.68,93.24,6.76,False,0,0,0,0,3,WBRI,True
17295,False,M,False,False,False,False,1,0.68,100,0,False,0,0,0,0,8,WBRI,True
17304,False,M,False,False,False,False,1,0.68,99.32,0.68,False,0,0,0,0,5,WBRI,False
17310,False,F,False,False,False,False,0,0.68,98.65,1.35,False,0,0,0,0,6,WBRI,True
17382,False,M,True,False,True,False,1,0.68,100,0,False,0,0,0,0,8,WBRI,True
